time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-03-26T05:21:44.870Z,44.936,-111.471,11.83,0.38,md,6,173,0.109,0.08,mb,mb80287139,2018-03-26T20:06:11.250Z,"39km SSW of Big Sky, Montana",earthquake,1.32,0.7,0.229,2,reviewed,mb,mb
2018-03-26T05:18:43.160Z,36.8511667,-121.3863333,9.57,0.91,md,24,95,0.03208,0.03,nc,nc72990261,2018-03-30T00:15:04.868Z,"1km ENE of Hollister, CA",earthquake,0.28,0.54,0.173,20,reviewed,nc,nc
2018-03-26T05:17:33.390Z,33.7181667,-116.7545,16.92,0.71,ml,13,113,0.03574,0.06,ci,ci37900055,2018-03-27T23:54:28.293Z,"4km SW of Idyllwild, CA",earthquake,0.28,0.37,0.148,10,reviewed,ci,ci
2018-03-26T04:59:14.060Z,43.7673333,-110.9121667,9.11,1.98,ml,23,114,0.123,0.14,mb,mb80287079,2018-03-26T15:43:50.760Z,"16km ENE of Driggs, Idaho",earthquake,0.34,0.56,0.156,13,reviewed,mb,mb
2018-03-26T04:56:57.320Z,38.7741661,-122.7444992,1.91,0.53,md,7,160,0.01091,0.01,nc,nc72990251,2018-03-26T07:07:02.254Z,"1km ESE of The Geysers, CA",earthquake,0.61,0.98,0.06,2,automatic,nc,nc
2018-03-26T04:50:07.425Z,38.0251,-118.4203,10.5,0.8,ml,6,174.5,0.236,0.095,nn,nn00627615,2018-03-27T02:04:32.671Z,"58km SSE of Hawthorne, Nevada",earthquake,,11.5,0,1,reviewed,nn,nn
2018-03-26T04:47:30.700Z,38.840332,-122.8310013,1.14,0.94,md,8,109,0.003912,0.01,nc,nc72990246,2018-03-26T06:39:04.093Z,"10km NW of The Geysers, CA",earthquake,0.34,0.28,0.11,3,automatic,nc,nc
2018-03-26T04:38:03.634Z,61.5613,-150.9588,70.8,1.6,ml,,,,0.41,ak,ak18772972,2018-03-26T04:46:11.786Z,"53km W of Big Lake, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-03-26T04:33:51.856Z,38.3946,-118.8952,9.1,1.3,ml,17,75.89,0.119,0.2225,nn,nn00627572,2018-03-27T02:04:15.762Z,"27km WSW of Hawthorne, Nevada",earthquake,,2.3,0.23,4,reviewed,nn,nn
2018-03-26T04:30:28.003Z,62.2331,-147.9351,33.9,1.5,ml,,,,0.95,ak,ak18772140,2018-03-26T04:34:59.875Z,"68km NE of Sutton-Alpine, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-03-26T04:27:55.094Z,62.463,-149.7626,17.1,1.5,ml,,,,0.26,ak,ak18772139,2018-03-26T04:31:33.728Z,"23km NE of Talkeetna, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-03-26T04:26:33.260Z,19.3998337,-155.2518311,11.54,1.91,ml,24,65,0.0135,0.24,hv,hv70062261,2018-03-26T04:32:16.960Z,"3km SSW of Volcano, Hawaii",earthquake,1.24,0.57,0.41,3,automatic,hv,hv
2018-03-26T04:20:51.616Z,53.9279,-166.4541,10.6,1.2,ml,,,,0.4,ak,ak18772138,2018-03-26T16:22:22.983Z,"7km NE of Dutch Harbor, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-03-26T04:16:44.925Z,39.4069,-120.2014,11.8,0.2,ml,7,106.12,0.108,0.1605,nn,nn00627614,2018-03-27T02:04:31.339Z,"8km N of Truckee, California",earthquake,,4.4,1,5,reviewed,nn,nn
2018-03-26T04:12:55.448Z,62.2655,-150.0634,16.3,1.6,ml,,,,0.32,ak,ak18772134,2018-03-26T04:16:59.056Z,"6km SSE of Talkeetna, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-03-26T04:06:13.526Z,61.6319,-150.9139,67.4,1.2,ml,,,,0.6,ak,ak18772131,2018-03-26T04:12:40.918Z,"48km WSW of Willow, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-03-26T04:00:47.320Z,38.8344994,-122.8138351,2.84,0.56,md,9,116,0.01147,0.04,nc,nc72990236,2018-03-26T04:21:03.781Z,"8km W of Cobb, CA",earthquake,0.45,1.32,,1,automatic,nc,nc
2018-03-26T03:44:14.863Z,58.297,-154.0141,72.5,2.8,ml,,,,0.57,ak,ak18772122,2018-03-26T03:59:08.619Z,"84km N of Larsen Bay, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-03-26T03:42:11.170Z,37.6386667,-118.8703333,5.3,1.05,md,26,63,0.0205,0.04,nc,nc72990231,2018-03-27T22:55:02.935Z,"10km E of Mammoth Lakes, CA",earthquake,0.24,0.35,0.307,21,reviewed,nc,nc
2018-03-26T03:40:12.990Z,37.6395,-118.8696667,4.86,0.7,md,19,74,0.02116,0.05,nc,nc72990221,2018-03-27T17:22:02.520Z,"10km E of Mammoth Lakes, CA",earthquake,0.39,0.45,0.105,14,reviewed,nc,nc
2018-03-26T03:37:54.520Z,37.6691667,-118.8648333,7.45,0.09,md,6,277,0.03545,0.04,nc,nc72990226,2018-03-27T01:50:16.988Z,"11km ENE of Mammoth Lakes, CA",earthquake,1.9,0.83,0.14,5,reviewed,nc,nc
2018-03-26T03:25:37.780Z,37.643,-118.8711667,4.83,0.33,md,11,126,0.02042,0.06,nc,nc72990216,2018-03-27T02:28:02.594Z,"10km E of Mammoth Lakes, CA",earthquake,0.64,1.03,0.185,8,reviewed,nc,nc
2018-03-26T03:23:41.710Z,37.6371667,-118.8703333,5.1,0.95,md,25,63,0.01907,0.04,nc,nc72990211,2018-03-27T20:48:02.073Z,"10km E of Mammoth Lakes, CA",earthquake,0.26,0.33,0.29,21,reviewed,nc,nc
2018-03-26T03:17:11.120Z,37.6438333,-118.8731667,4.88,0.37,md,12,78,0.0188,0.05,nc,nc72990206,2018-03-27T02:07:02.902Z,"9km E of Mammoth Lakes, CA",earthquake,0.47,0.94,0.04,8,reviewed,nc,nc
2018-03-26T03:14:18.300Z,37.6393333,-118.8678333,4.7,-0.01,md,9,72,0.02067,0.05,nc,nc72990201,2018-03-27T01:45:45.182Z,"10km E of Mammoth Lakes, CA",earthquake,0.48,1.11,0.185,7,reviewed,nc,nc
2018-03-26T03:09:04.250Z,37.6343333,-118.8765,4.54,0.99,md,22,90,0.01871,0.08,nc,nc72990191,2018-03-27T20:59:02.133Z,"9km E of Mammoth Lakes, CA",earthquake,0.27,0.45,0.217,19,reviewed,nc,nc
2018-03-26T03:08:30.190Z,37.6353333,-118.875,4.63,0.76,md,20,98,0.01891,0.08,nc,nc72990186,2018-03-27T21:31:02.292Z,"9km E of Mammoth Lakes, CA",earthquake,0.46,0.58,0.206,18,reviewed,nc,nc
2018-03-26T03:08:13.300Z,37.6403333,-118.8751667,4.33,0.34,md,17,118,0.01767,0.08,nc,nc72990196,2018-03-27T01:39:03.768Z,"9km E of Mammoth Lakes, CA",earthquake,0.44,0.66,0.047,12,reviewed,nc,nc
2018-03-26T03:00:18.660Z,37.636,-118.8673333,4.9,0.39,md,22,70,0.01733,0.05,nc,nc72990181,2018-03-27T21:33:11.459Z,"10km E of Mammoth Lakes, CA",earthquake,0.25,0.39,0.158,17,reviewed,nc,nc
2018-03-26T02:51:10.732Z,61.679,-150.7547,47.2,2.1,ml,,,,0.57,ak,ak18771288,2018-03-26T02:57:06.302Z,"38km W of Willow, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-03-26T02:45:07.231Z,39.4057,-120.2028,11.8,1.3,ml,23,61.54,0.087,0.1576,nn,nn00627560,2018-03-27T02:04:03.208Z,"8km N of Truckee, California",earthquake,,1,0.34,8,reviewed,nn,nn
2018-03-26T02:37:43.455Z,39.7849,-120.6899,11.2,0.1,ml,4,130.31,0.035,0.1162,nn,nn00627612,2018-03-27T02:04:29.848Z,"19km W of Portola, California",earthquake,,7.1,0,1,reviewed,nn,nn
2018-03-26T02:27:27.421Z,63.5318,-151.7241,6.1,1.9,ml,,,,0.54,ak,ak18771286,2018-03-26T02:31:22.680Z,"139km W of Cantwell, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-03-26T02:13:04.850Z,33.926,-116.8316667,4.84,1.07,ml,51,43,0.04141,0.14,ci,ci37900047,2018-03-26T20:19:12.000Z,"4km E of Banning, CA",earthquake,0.13,0.54,0.124,27,reviewed,ci,ci
2018-03-26T02:08:30.400Z,36.4817,-97.7555,7.971,2.6,ml,,34,,0.3,us,us1000d90v,2018-03-30T04:47:15.072Z,"14km NE of Enid, Oklahoma",earthquake,0.9,4.8,,,reviewed,tul,tul
2018-03-26T02:08:02.591Z,41.3775,-117.4454,0,1.9,ml,6,300.33,0.876,0.1969,nn,nn00627611,2018-03-27T02:04:28.006Z,"51km NNE of Winnemucca, Nevada",earthquake,,15.6,0.26,4,reviewed,nn,nn
2018-03-26T02:00:09.620Z,38.8261681,-122.8525009,1.3,0.93,md,9,136,0.003681,0.04,nc,nc72990166,2018-03-26T03:35:02.540Z,"10km WNW of The Geysers, CA",earthquake,0.42,0.51,0.05,2,automatic,nc,nc
2018-03-26T01:59:25.130Z,38.8069992,-122.7808304,1.65,0.55,md,11,78,0.006252,0.03,nc,nc72990161,2018-03-26T03:07:03.390Z,"4km NNW of The Geysers, CA",earthquake,0.43,0.58,0.16,3,automatic,nc,nc
2018-03-26T01:54:33.200Z,36.4842,-97.7571,5.613,2.5,ml,,35,,0.21,us,us1000d90s,2018-03-30T04:50:57.262Z,"14km NE of Enid, Oklahoma",earthquake,1,3.4,,,reviewed,tul,tul
2018-03-26T01:53:24.720Z,33.3675,-116.2655,10.79,1.41,ml,62,106,0.09429,0.2,ci,ci37900039,2018-03-28T00:12:57.047Z,"16km NE of Borrego Springs, CA",earthquake,0.21,0.42,0.141,47,reviewed,ci,ci
2018-03-26T01:48:37.530Z,38.8068352,-122.7843323,1.26,0.7,md,7,130,0.007019,0.02,nc,nc72990156,2018-03-26T02:38:03.230Z,"4km NW of The Geysers, CA",earthquake,0.33,0.48,0.2,2,automatic,nc,nc
2018-03-26T01:46:28.990Z,36.2348333,-117.5766667,2.03,2.17,ml,31,54,0.03865,0.18,ci,ci37900031,2018-03-28T00:11:27.444Z,"39km E of Olancha, CA",earthquake,0.19,0.29,0.116,34,reviewed,ci,ci
2018-03-26T01:28:36.600Z,33.6666667,-116.7668333,14.88,0.82,ml,29,52,0.06244,0.23,ci,ci37900023,2018-03-26T12:38:13.470Z,"9km SSW of Idyllwild, CA",earthquake,0.38,0.58,0.123,25,reviewed,ci,ci
2018-03-26T01:25:08.603Z,60.2281,-151.0386,61,1.5,ml,,,,0.27,ak,ak18770456,2018-03-26T01:29:31.546Z,"21km SE of Cohoe, Alaska",earthquake,,1.3,,,automatic,ak,ak
2018-03-26T01:15:54.612Z,63.3027,-150.3969,129.3,2,ml,,,,0.4,ak,ak18770450,2018-03-26T01:20:56.311Z,"73km W of Cantwell, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-03-26T01:03:44.903Z,53.5784,-166.9908,74.4,2,ml,,,,0.29,ak,ak18770448,2018-03-26T16:15:30.099Z,"44km SW of Unalaska, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-03-26T00:46:14.820Z,-41.0452,-86.6644,10,4.8,mb,,192,9.665,0.87,us,us1000d90k,2018-03-26T01:09:47.040Z,West Chile Rise,earthquake,12.3,2,0.06,86,reviewed,us,us
2018-03-26T00:40:53.460Z,33.662,-116.7685,14.09,1.62,ml,55,29,0.06676,0.18,ci,ci37900015,2018-03-26T12:38:53.570Z,"10km SSW of Idyllwild, CA",earthquake,0.2,0.34,0.195,26,reviewed,ci,ci
2018-03-26T00:33:58.121Z,39.2444,-120.0924,7,-0.2,ml,5,100.48,0.045,0.1153,nn,nn00627610,2018-03-27T02:04:23.565Z,"3km W of Tahoe Vista, California",earthquake,,3.1,0.8,3,reviewed,nn,nn
2018-03-26T00:23:56.790Z,38.7885017,-122.7648315,0.61,0.89,md,9,102,0.01777,0.03,nc,nc72990146,2018-03-26T01:52:02.780Z,"1km NNW of The Geysers, CA",earthquake,0.44,1.3,0.03,4,automatic,nc,nc
2018-03-26T00:15:26.885Z,39.1993,-120.4562,8.9,0.9,ml,9,237.09,0.137,0.1804,nn,nn00627609,2018-03-27T02:04:21.817Z,"26km WNW of Sunnyside-Tahoe City, California",earthquake,,3,0.49,4,reviewed,nn,nn
2018-03-26T00:02:45.179Z,36.6317,-116.0123,7.5,0.1,ml,16,177.4,0.05,0.0946,nn,nn00627544,2018-03-27T02:03:53.614Z,"47km N of Pahrump, Nevada",earthquake,,1.2,0.24,9,reviewed,nn,nn
2018-03-25T23:55:34.382Z,59.9782,-152.4487,65,2.1,ml,,,,0.67,ak,ak18769619,2018-03-26T00:31:36.040Z,"41km WNW of Anchor Point, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-03-25T23:48:25.940Z,39.5924988,-122.0169983,22.9,2.09,md,12,104,0.3178,0.07,nc,nc72990141,2018-03-26T01:23:03.629Z,"17km S of Hamilton City, CA",earthquake,0.45,2.02,0.26,10,automatic,nc,nc
2018-03-25T23:41:32.780Z,38.8160019,-122.7976685,1.97,0.89,md,11,83,0.008232,0.04,nc,nc72990136,2018-03-26T01:08:02.545Z,"6km NW of The Geysers, CA",earthquake,0.35,0.5,0.09,3,automatic,nc,nc
2018-03-25T23:39:44.780Z,38.8166656,-122.7985001,2.2,0.55,md,12,67,0.009037,0.04,nc,nc72990131,2018-03-26T00:40:03.703Z,"6km NW of The Geysers, CA",earthquake,0.29,0.68,0.15,3,automatic,nc,nc
2018-03-25T23:35:11.200Z,35.3556667,-118.6473333,4.07,1.48,ml,15,91,0.1289,0.15,ci,ci37900007,2018-03-26T12:39:11.510Z,"23km NE of Arvin, CA",earthquake,0.35,1.3,0.167,26,reviewed,ci,ci
2018-03-25T22:51:04.750Z,33.5021667,-116.788,6.12,0.46,ml,21,75,0.07597,0.1,ci,ci37899991,2018-03-27T23:54:46.219Z,"10km NE of Aguanga, CA",earthquake,0.15,0.56,0.071,9,reviewed,ci,ci
2018-03-25T22:47:36.492Z,61.6244,-150.3248,46,1.5,ml,,,,0.54,ak,ak18768792,2018-03-25T22:50:12.211Z,"20km SW of Willow, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-03-25T22:29:39.040Z,33.5121667,-116.497,12.86,1.17,ml,40,65,0.05339,0.2,ci,ci37899975,2018-03-26T12:40:00.110Z,"17km ESE of Anza, CA",earthquake,0.27,0.4,0.191,27,reviewed,ci,ci
2018-03-25T22:25:57.182Z,62.9212,-151.0865,128.9,1.8,ml,,,,0.41,ak,ak18768782,2018-03-25T22:29:05.175Z,"83km NW of Talkeetna, Alaska",earthquake,,1.7,,,automatic,ak,ak
2018-03-25T21:57:05.939Z,60.4986,-150.974,3.9,2.5,ml,,,,0.79,ak,ak18767974,2018-03-25T22:03:22.760Z,"4km ENE of Soldotna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-03-25T21:51:19.554Z,64.4633,-150.4204,13.1,1.4,ml,,,,0.63,ak,ak18767969,2018-03-25T21:55:31.474Z,"60km S of Manley Hot Springs, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-03-25T21:42:21.500Z,40.0311667,-121.2356667,7.54,1.59,md,9,161,0.2695,0.05,nc,nc72991345,2018-03-30T02:15:04.525Z,"3km NNE of Belden, CA",earthquake,0.41,3.2,0.196,10,reviewed,nc,nc
2018-03-25T21:35:40.011Z,60.3494,-151.3903,34,1.6,ml,,,,0.25,ak,ak18767962,2018-03-25T21:39:34.587Z,"5km WSW of Cohoe, Alaska",earthquake,,3.7,,,automatic,ak,ak
2018-03-25T21:32:33.380Z,33.9711667,-116.6393333,14.74,1.09,ml,52,41,0.06194,0.15,ci,ci37899967,2018-03-28T00:11:14.630Z,"10km SSW of Morongo Valley, CA",earthquake,0.15,0.31,0.082,31,reviewed,ci,ci
2018-03-25T21:29:35.790Z,38.8043327,-122.7798309,1.4,1,md,14,111,0.008938,0.03,nc,nc72990121,2018-03-25T21:54:02.529Z,"4km NW of The Geysers, CA",earthquake,0.23,0.47,0.1,6,automatic,nc,nc
2018-03-25T21:29:10.820Z,38.7931671,-122.8079987,2.56,1.27,md,21,120,0.01569,0.04,nc,nc72990116,2018-03-25T23:43:02.097Z,"5km WNW of The Geysers, CA",earthquake,0.3,0.49,0.09,6,automatic,nc,nc
2018-03-25T21:21:04.280Z,39.3081667,-122.7946667,7.9,1.75,md,19,77,0.1484,0.05,nc,nc72990111,2018-03-29T04:49:03.961Z,"18km SE of Lake Pillsbury, CA",earthquake,0.21,0.71,0.211,20,reviewed,nc,nc
2018-03-25T21:18:25.530Z,18.9343333,-155.372,11.92,2.41,ml,35,246,0.2359,0.11,hv,hv70062056,2018-03-27T02:20:12.900Z,"32km SSE of Pahala, Hawaii",earthquake,1.78,0.56,0.171,9,reviewed,hv,hv
2018-03-25T21:06:41.920Z,18.8936672,-155.3498383,13.52,2.8,ml,36,258,0.2812,0.26,hv,hv70062046,2018-03-25T21:12:22.000Z,"37km SSE of Pahala, Hawaii",earthquake,2.11,2.14,2.92,10,automatic,hv,hv
2018-03-25T21:04:44.580Z,18.9391667,-155.3731667,12.24,2.68,ml,41,244,0.231,0.11,hv,hv70062041,2018-03-27T00:04:42.670Z,"31km SSE of Pahala, Hawaii",earthquake,1.38,0.64,0.203,17,reviewed,hv,hv
2018-03-25T21:01:00.750Z,19.1996667,-155.4026667,32.59,2.67,ml,48,158,0.03795,0.11,hv,hv70062036,2018-03-26T23:54:22.210Z,"8km E of Pahala, Hawaii",earthquake,0.55,0.73,0.187,23,reviewed,hv,hv
2018-03-25T20:59:21.300Z,33.9568333,-116.9613333,12.89,0.91,ml,19,116,0.09362,0.17,ci,ci37899959,2018-03-25T22:25:14.261Z,"3km NNE of Beaumont, CA",earthquake,0.4,1.6,0.15,29,reviewed,ci,ci
2018-03-25T20:59:16.020Z,40.171,-121.1058333,2.01,1.61,md,17,78,0.2115,0.24,nc,nc72990101,2018-03-29T03:55:03.263Z,"3km W of Canyondam, CA",earthquake,0.75,5.97,0.13,16,reviewed,nc,nc
2018-03-25T20:58:15.842Z,60.2219,-141.3023,4,1.8,ml,,,,1.07,ak,ak18767946,2018-03-25T21:01:26.487Z,"65km ENE of Cape Yakataga, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-03-25T20:25:00.503Z,37.0222,-118.2427,7.3,1,ml,8,202.96,0.034,0.1384,nn,nn00627509,2018-03-26T02:04:48.441Z,"16km SSE of Big Pine, California",earthquake,,2,0.18,3,reviewed,nn,nn
2018-03-25T20:22:48.100Z,19.4174995,-155.2753296,-0.28,2.24,ml,22,39,0.007529,0.17,hv,hv70062011,2018-03-25T20:28:30.590Z,"4km WSW of Volcano, Hawaii",earthquake,0.14,0.19,0.33,12,automatic,hv,hv
2018-03-25T20:21:12.976Z,37.024,-118.239,6.4,1.4,ml,12,214.4,0.031,0.1051,nn,nn00627503,2018-03-26T02:04:44.858Z,"16km SSE of Big Pine, California",earthquake,,2,0.74,6,reviewed,nn,nn
2018-03-25T20:16:30.587Z,36.8179,-117.4837,0,1.3,ml,22,175.13,0.202,0.1308,nn,nn00627498,2018-03-26T02:04:41.624Z,"56km ENE of Lone Pine, California",earthquake,,0,0.36,11,reviewed,nn,nn
2018-03-25T20:14:47.180Z,-6.6546,129.8659,171.51,6.4,mww,,33,1.939,1.13,us,us1000d8xh,2018-03-26T03:18:56.216Z,"214km NW of Saumlaki, Indonesia",earthquake,7.3,4.8,0.058,29,reviewed,us,us
2018-03-25T19:56:57.070Z,19.4028339,-155.2825012,0.48,1.97,ml,17,62,0.009272,0.12,hv,hv70061976,2018-03-25T20:02:40.400Z,"5km WSW of Volcano, Hawaii",earthquake,0.23,0.34,0.22,5,automatic,hv,hv
2018-03-25T19:56:55.530Z,19.4641666,-155.3951721,8.46,2.12,md,11,340,0.1071,0.3,hv,hv70061981,2018-03-25T20:00:16.410Z,"16km WNW of Volcano, Hawaii",earthquake,5.99,8.3,0.15,9,automatic,hv,hv
2018-03-25T19:52:54.970Z,38.822834,-122.7813339,1.14,1.4,md,22,41,0.009574,0.04,nc,nc72990076,2018-03-25T21:52:03.519Z,"5km W of Cobb, CA",earthquake,0.18,0.37,0.09,7,automatic,nc,nc
2018-03-25T19:17:01.705Z,61.9272,-151.0443,58.5,2.8,ml,,,,0.52,ak,ak18766310,2018-03-25T20:12:23.040Z,"56km WNW of Willow, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-03-25T19:07:17.060Z,46.87,-112.5341667,8.47,0.34,md,13,103,0.186,0.08,mb,mb80287044,2018-03-26T15:51:29.110Z,"14km SE of Lincoln, Montana",earthquake,0.29,0.9,0.4,7,reviewed,mb,mb
2018-03-25T19:02:35.040Z,38.8240013,-122.7803345,1.05,1.55,md,24,59,0.01039,0.06,nc,nc72990061,2018-03-25T21:24:03.375Z,"5km W of Cobb, CA",earthquake,0.23,0.37,0.08,7,automatic,nc,nc
2018-03-25T19:01:11.700Z,38.810833,-122.7894974,-0.03,0.88,md,14,69,0.005363,0.09,nc,nc72990056,2018-03-25T19:47:02.845Z,"5km NW of The Geysers, CA",earthquake,0.22,0.53,0.09,5,automatic,nc,nc
2018-03-25T19:00:52.060Z,38.8066673,-122.7860031,-0.27,1.81,md,20,41,0.007381,0.05,nc,nc72990046,2018-03-25T20:56:03.217Z,"4km NW of The Geysers, CA",earthquake,0.17,0.47,0.04,6,automatic,nc,nc
2018-03-25T18:59:33.780Z,38.8023333,-122.7773333,1.74,2.98,ml,80,26,0.01122,0.08,nc,nc72990036,2018-03-27T00:02:00.198Z,"3km NNW of The Geysers, CA",earthquake,0.12,0.18,0.189,31,reviewed,nc,nc
2018-03-25T18:52:28.283Z,60.0806,-152.583,100.4,2.3,ml,,,,0.5,ak,ak18766304,2018-03-25T18:59:11.870Z,"45km S of Redoubt Volcano, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-03-25T18:30:35.056Z,62.8559,-151.5835,1.7,1.6,ml,,,,0.38,ak,ak18765513,2018-03-25T18:35:15.945Z,"96km NW of Talkeetna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-03-25T18:26:39.910Z,19.1993333,-155.4643333,33.56,1.75,md,45,103,0.04374,0.11,hv,hv70061926,2018-03-27T00:10:16.050Z,"1km ESE of Pahala, Hawaii",earthquake,0.68,0.9,0.038,19,reviewed,hv,hv
2018-03-25T18:23:07.290Z,8.1168,-38.0747,10,4.7,mb,,143,14.777,1.33,us,us1000d8xc,2018-03-25T19:53:58.040Z,Central Mid-Atlantic Ridge,earthquake,15.4,2,0.074,55,reviewed,us,us
2018-03-25T18:04:53.600Z,33.6455,-116.6958333,14.41,0.79,ml,29,51,0.02971,0.12,ci,ci37899951,2018-03-28T00:10:47.015Z,"10km NNW of Anza, CA",earthquake,0.22,0.31,0.202,12,reviewed,ci,ci
2018-03-25T18:00:08.750Z,35.9338341,-120.4828339,3.92,1,md,8,107,0.02501,0.05,nc,nc72990021,2018-03-25T19:44:02.831Z,"6km NW of Parkfield, CA",earthquake,0.47,1.32,,1,automatic,nc,nc
2018-03-25T17:51:11.600Z,33.6276667,-116.7051667,13.79,2.15,ml,98,19,0.04874,0.17,ci,ci37899943,2018-03-29T07:41:39.812Z,"9km NNW of Anza, CA",earthquake,0.12,0.21,0.152,117,reviewed,ci,ci
2018-03-25T17:50:14.150Z,33.6363333,-116.7008333,13.97,1.19,ml,43,34,0.03954,0.14,ci,ci37899919,2018-03-27T23:56:02.469Z,"9km NNW of Anza, CA",earthquake,0.21,0.29,0.193,42,reviewed,ci,ci
2018-03-25T17:46:39.130Z,38.8363342,-122.7979965,1.56,0.56,md,6,146,0.016,0.01,nc,nc72990006,2018-03-25T19:03:04.593Z,"7km WNW of Cobb, CA",earthquake,0.48,1.15,,1,automatic,nc,nc
2018-03-25T17:38:16.966Z,37.1058,-118.1014,1.7,1.4,ml,8,128.09,0.115,0.1433,nn,nn00627478,2018-03-26T02:04:18.232Z,"17km ESE of Big Pine, California",earthquake,,10.3,0.37,6,reviewed,nn,nn
2018-03-25T17:31:48.974Z,37.2788,-115.2832,3.3,1.5,ml,18,166.31,0.225,0.1594,nn,nn00627475,2018-03-26T02:04:16.227Z,"14km SW of Alamo, Nevada",earthquake,,2.9,0.23,8,reviewed,nn,nn
2018-03-25T17:20:50.480Z,41.5148333,-121.9815,3.32,0.44,md,9,148,0.1237,0.11,nc,nc72991340,2018-03-29T22:27:00.976Z,"10km SW of Tennant, CA",earthquake,0.33,9.89,0.3,8,reviewed,nc,nc
2018-03-25T17:15:02.000Z,-20.5405,-178.041,528.52,4.7,mb,,112,4.622,1.07,us,us1000d8wt,2018-03-25T17:32:22.040Z,"69km E of Ndoi Island, Fiji",earthquake,14.1,10.6,0.104,28,reviewed,us,us
2018-03-25T17:09:12.220Z,33.2648333,-116.1065,3.56,1.32,ml,56,60,0.1022,0.24,ci,ci37899911,2018-03-28T00:10:36.839Z,"14km N of Ocotillo Wells, CA",earthquake,0.21,0.59,0.091,38,reviewed,ci,ci
2018-03-25T16:43:43.890Z,47.5536667,-122.0945,14.45,1.65,ml,26,57,0.04914,0.17,uw,uw61357357,2018-03-26T21:28:09.430Z,"2km S of West Lake Sammamish, Washington",earthquake,0.3,0.51,0.179,22,reviewed,uw,uw
2018-03-25T16:40:14.230Z,46.1716667,-122.3255,8.31,0.18,ml,9,162,0.006271,0.18,uw,uw61357352,2018-03-26T21:13:30.640Z,"30km NNE of Amboy, Washington",earthquake,0.68,0.96,0.082,7,reviewed,uw,uw
2018-03-25T16:34:59.171Z,38.2452,-117.1256,7.9,1.3,ml,10,196.03,0.187,0.1201,nn,nn00627512,2018-03-26T02:04:49.901Z,"21km NNE of Tonopah, Nevada",earthquake,,7.8,0.27,3,reviewed,nn,nn
2018-03-25T16:33:14.020Z,46.164,-122.3145,7.55,0.26,ml,12,193,0.01423,0.08,uw,uw61357347,2018-03-26T21:00:57.520Z,"30km NNE of Amboy, Washington",earthquake,0.38,0.61,0.062,9,reviewed,uw,uw
2018-03-25T16:31:52.430Z,37.0485001,-121.4865036,7.37,1.34,md,13,71,0.02314,0.12,nc,nc72989991,2018-03-25T17:51:05.199Z,"9km ENE of Gilroy, CA",earthquake,0.49,1.29,0.28,10,automatic,nc,nc
2018-03-25T16:09:29.090Z,37.0189,-118.2288,6.3,0.7,ml,6,231.79,0.036,0.1295,nn,nn00627508,2018-03-26T02:04:46.716Z,"17km SSE of Big Pine, California",earthquake,,2.8,0.95,3,reviewed,nn,nn
2018-03-25T16:00:25.690Z,45.6075,-112.392,5.92,0.12,md,5,175,0.219,0.06,mb,mb80287144,2018-03-26T20:11:18.440Z,"37km SW of Whitehall, Montana",earthquake,0.46,6.21,0.308,4,reviewed,mb,mb
2018-03-25T15:59:21.862Z,59.9673,-153.3702,129.3,1.9,ml,,,,0.21,ak,ak18764691,2018-03-25T23:28:20.036Z,"67km SSW of Redoubt Volcano, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2018-03-25T15:37:21.402Z,56.242,-153.2596,12.2,3.2,ml,,,,0.61,ak,ak18763908,2018-03-25T18:34:01.040Z,"151km SSE of Larsen Bay, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-03-25T15:36:24.550Z,32.5157,140.6552,51.08,5,mb,,110,0.927,0.79,us,us1000d8wh,2018-03-25T16:30:57.040Z,"101km SE of Hachijo-jima, Japan",earthquake,8.2,4.3,0.033,288,reviewed,us,us
2018-03-25T15:24:29.860Z,-6.8901,129.2455,160.51,4.5,mb,,43,2.307,0.62,us,us1000d8wc,2018-03-25T18:19:12.040Z,"256km WNW of Saumlaki, Indonesia",earthquake,8.6,3.5,0.095,32,reviewed,us,us
